review,label
연출 시나리오 연기등등 소재를 제외한 어느것 하나 멍청하지않은 것이 없는 영화감독은 이런영화를 만들어냈다는 자괴감이 들 법하지만더 무서운 사실은 북미에서의 흥행에 힘입어 2편까지만들어졌다는 것..근 몇년간 최악!! 에단호크가 아깝다,neg
최대한 몰입해서 보려고 노력하고  자막이 많아 잠시 놓친 자막까지도 되돌려 보고 최대한 집중해서 봤지만 개인적으로 재미없는 영화. 1.2.3 전부 별로다.,neg
정말 한컷한컷 감독님의 의도가 베어있는 영화였어요...,pos
예전과 변함없는 무릎팍이지만.. 시간대가 너무 함. 쟁쟁한 프로들이 많아서 무릎팍이 죽는거임.. 시간대 를 개편하면 얼마나 좋을까..,pos
남자가 보기엔 노잼ㅇㅇ초반 좀 보다가 껐음 역하렘물인듯,neg
매년 주기적으로 봅니다,pos
진심 노잼,neg
진짜로 명작인것같다 그리고 비비안리는 놀랍정도로 예쁘다,pos
록키영화 재미있게 봤어요~역쉬 록키영화짱인듯,pos
1점도 아깝다. 뒤통수 때리는 어이없는전개 ..,neg
근육이 전부인영화^0^그치만GOOD~!!!,pos
뜨든뜨든뜨든뜨든 ;;,pos
ASKY 우덜은 전라도PD 프로그램 안 본당께,neg
휴대폰카메라가 안보여주는곳이 없네..감독세끼  약빨고 영화 만들었니ㅣ,neg
세상에 그냥 일반 포르노보다 예술성없는영화가 존재한다는것이 신기할뿐.. 약빨고 만든영화정도가 아니라 약이 만든.,neg
최악.,neg
배우 본인의 실화라는게 정말 놀라웠고 진정성에서 우러나오는 연기에 놀라웠어요... 아이들도 정말 순수하고 착한아이들이 나와서 좋았구요... 그 눈큰 여자애 이쁨,pos
진짜 시간이 아깝다 요즘 일본영화보면 인간의 한계를 넘어선 그런 영화가 흥행주류인거같은데 그럼 좀 신선하고 쌈빡하게 만들던지 이게 대체 머냐? 그리고 일본영화 특유의 오버하면서 미친척 하는연기와 눈위로 치켜뜨는거 참  내 정서엔 안맞네,neg
ㅋㅋㅋㅋ세상에이렇게오글거리는거처음,neg
나의일이 아니라고 무심하고 지나갔는데  이영화를 보고 다시 생각할수 있게됬네요...소리굽쇠 화이팅 하세요....참 좋은 영화 였어요..잊지 않을게요...,pos
진심 스타워즈 포르노가 이것보다 낟다,neg
원보단아니지만 볼만은하다 저떄도애들은말은안들었구나,pos
되도안한 소재   날씨 더우니까 1점,neg
무언가를 얻기위해 기대를했던 내 잘못이었다,neg
쓰레기 영화. 보지마세요,neg
옛날공포영화는 더이상 안봐야겠다...너무 지루하고 전혀 공포스럽지가않다,neg
다소 평이한 스토리이지만 보고나면 기분이 좋아지는 영화네요. 여자 주인공이 너무나도 매력적이네요,pos
Gone With The Wind..,pos
하아루나가라사나아구,pos
정말 어떻게 30 몇년전에 이런 스케일이 나오나 나는 10대라 이게 젤먼저 만든거지만 1편부터 6편까지 봐서 이해가 잘됨 정말 대가답다 왜 최곤지 알게해주는 영화,pos
돈내고 보면 땅을 치고 후회함 진심임,neg
마지막 장면이 영화를 살린다.. 두 아이의 순수한 사랑.. 여운을 남기는 프랑스영화..,pos
명작갑이다. 개재미짐.,pos
드넓은 우주. 세계관을 만들어 낸 조지 루카스에게 찬사를. 이해가 가는 당시의 충격.,pos
거의 40년을 우려먹는 사골 이제 뼈다귀만 남았냐?,neg
클래식 중에서 가장 인상깊은 작품이었다. 생각보다 어색하지 않고 시대를 앞서가는 게 뭔지 느끼게 하는 작품.,pos
이게 25년전의 영화인데 요즘은 이런 명작이 왜 나오지 않는 걸까? 소재가 떨어져서일까...,pos
"OST 하나만 하더라도, 10점 만점을 줘야되는 영화아닌가? 마지막 '재대결은 없어'라는 대사와 함께 OST가 흘러나오는 순간 온몸에 전율이 흐른다.",pos
어른이 보기에도 재밌는 영화에요,pos
좌파드라마... 여기서 말하는 사사장은 이승만시절부터 집권해온 세력들을 의미하는 것이고 금옥이는 현 새누리당과 정부를 말한다. 삼생이는 민주당과 진보당들을 의미하고 결말은 금옥이는 정권을 빼앗기고 제자리로 가게된다는 스토리다.,neg
주저리주저리 떠들다 결국 산으로 가는 이야기,neg
ㅎㅎ.ㅋㅋ.ㅎㅎ.ㅋㅋ,neg
화려한 최첨단 과학 트레이닝 vs혹독한 소련(지금의 러시아)의 대자연속 무식한 트레이닝 ..록키와 드라고의 서로 상반되는 복싱트레이닝 장면이 이 영화의 뽀인뜨!,pos
아주 재밌게 잘 봤다. 왜 옛날 영화인데 하나도 어색하질 않을까. ET 가 섬세하게 잘 만들어진 덕분에 엘리엇과의 연기 합이 좋았다고 봄. 아역들도 다 연기 잘 하고 무엇보다 스필버그 감독 짱임!,pos
맞아맞아마사왜인물안마마마자,pos
역시 미국한테 안되는건가..좀 발라주길 바랬건만..,neg
짧게쓸게요 보지마세요,neg
평점조절,neg
크리스마스에 케빈마저 없으면 정말... 이건 몇OO이 지나도 최고의 영화입니다.,pos
"훌륭하다! 분량이 적어서 아쉽지만,(공각기동대는 좌파작품임! 그러므로 미워할 필요가 없음!)",pos
조작도 정도껏....,neg
꼭 한번봐야 할 영화^^,pos
터미네이터2에 버금가는 최고의 SF명작,pos
세라야  저 영화의 엔딩은 해피엔딩이 아니지만 앞으로 너의 앞날엔 반드시 빛이 있을꺼다,pos
너무 짧어 OOO,neg
초반에 사람이 레이저 맞고 터져서 카메라에 피튀기는거보고 바로껏다 ㅋㅋㅋ,neg
반즈의의미심장한표정아직도잊혀지지않는다..,pos
제이슨 좋아하지만 무지 화난다.  역광 노출이나 자막처리도 그렇고..,neg
앞으로 나는 이 영화를 다시 볼 일이 없을 것이다. 다시 볼 필요가 없다. 보지 않아도 모든 장면과 대사를 머리 속에서 재생할 수 있으니까.,pos
최고의 재난영화 말 그대로 어드벤쳐임,pos
이게 78년도 작품이란다...  전세계 sf영화사의 혁명적인 영화,pos
"허준 수준 기대 했는데 ,완전 대 실망 ! 뭐 이렇게 만들었음",neg
왜 조기종영이지?ㅜ 시즌제로 갑시다,pos
....,neg
지금보기엔 약간 허접하지만 어릴때 엄청 공포스런 기억이 난다. 우리나라는 참 늦게  알려졌는데  대단한 센세이션이었다. 미디어 적던 시대에 영화 한편이 주는 유행도는 엄청났던 기억이 난다. 죠OO가 그때 시작된게 아직도 나온다. 시대 앞선 스필버그~,pos
오랜만에 볼만한. 드라마,pos
R\뀨류규류ㅠ뀨ㅠ류뀨류류,neg
허세본색2,neg
별점 추락봐라 개쩔개 추락하네.........................................볼려다 안볼래...,neg
꼭 보세요. 정말 좋은 멜로영화입니다. 2014년 장마철의 한편으로 끝내줌.,pos
이제 아기까지 소재로 쓰는건 쫌 말이안되 어의상실입니다..내일은 마지막이라 당췌누구아이인지 궁금하지만..마지막까지 실망이에요 답이안나오는 드라마라할까? 드제가 오로라공주인데... 공주의 삶이 너무 꼬이고꼬였네요 전남편의 아이라면...이건아니지않나요?,neg
아 스타제국... 애들만 불쌍하다. 똑같은 메뉴얼로 덤벼서 성적 안나오는게 애들 노력탓인가..,pos
"그냥 꼬마들이나 봐라,,,",neg
"말이 필요한가? 어릴때 보고 최근에 다시 다운 받아 봐도 느낌이 다르고, 재밌었다. 10점도 적다.",pos
20년이 지난 지금봐도 명작~!! 감독판으로 보길...,pos
이 영화는 언제나 가슴을 뜨겁게 만들어 준다..스탤론 인생 최고의 작품.,pos
말로 할수가 없음 무조건 보셈 2번보셈 아니 3번보셈 백투더퓨쳐 시리즈는 무조건 3번이상 보셈,pos
지루하다 내용이해 안된다 캐릭터들의 행동조차 이해가 안된다 쓰래기다,neg
대대대실망 성우는 성우에게 개그는 개그맨에게!!,neg
이런 OOO 프로는 다시는 만들지 말어야 한다!!,neg
개호구영화,neg
"네이버 영화판에,평점0점을 신설해야 하는 이유...",neg
1점도 아깝다  개노잼 베지터 저따구로 망가뜨리고 스토리도 그렇고  흐유 초사이어인 이름은 또 저게 뭐여  개억지,neg
역겹다. 이게 작품이냐 ? 표절한것도 모자라서 추천을 해 ?,neg
아직도 잊을 수 없는 명작,pos
"정말 쓰레기같은 영화다. 납치,감금,성폭행 이라는 소재를 활용해 소녀의 복잡한 내면과 범죄의 잔혹함을 드러내려는 영화가 아닌 남성의 추악한 성적 판타지를 충족시키기에 급급하다.",neg
미셀 미셀 하고 부르던 뽈레뜨의 목소리가 잊혀지지 않는다.,pos
"자살하고픈 마틴릭스, 이 미친 경찰을 당해낼자 누구냐!!",pos
뭐 이런 개떡같은 영화가...기분좋게 치맥하면서 보다가 기분 잡쳤네,neg
진짜 무섭다........................... 다보고 영화관을 나오면서이걸 돈주고 본 내자신이 무섭다..........진짜.........,neg
"제가 아이가있어서 애니메이션 영화 개봉하면 자주가는편인데요~ 빅히어로랑 그전에 개봉했던거... 뭐였지ㅜㅜ? 무튼 그건 진짜재밌었다면, 이번 유고와라라는 뭥미ㅡㅡ? 이느낌요~ 딱.. 그 정도 느낌요~ 별로재미없었어요~ 아 아이들은 재밌을수도있겠네요~",neg
모든 Series 가 다 좋아....,pos
절대 저분들을 놀라게해선 안돼!,neg
한심하다.게임 하나로 도대체 얼마의 시간을 잡아먹냐.차라리 게임 프로로 바꾸지.좋은 프로하나 다 망쳐놨네,neg
볼만하던데 평점 왜이러지 ㅋㅋㅋ,pos
주겨버리거써...진짜 짜증..1일부터40일까지 계속 재미없이 40일까지 갑니다..이렇게 길고 재미없는 영화처음 봄 내돈내놔..영화보다 다 잠들었음,neg
존트라볼타 디스코 잘춘다,neg
지루함 난별루임,neg
이게 인디아나존스 시리즈 중 진리지!!!,pos
공포 영화 아니자요!! 초딩한테는 먹히겠네 ㅋㅋ,neg
아주 옛날 본 영화네.... 이런걸 하나...,neg
시즌2망했다 시즌1때 엠씨몽도있고 김씨도있고다있을때 김종민재대전이 최고였다그때는 재방을몇번이나봤는데,neg
장진은 이제 영화 그만 만들어라,neg
올 겨울도 잘부탁한다 케빈~,pos
그저 야한영화나 보자 해서 시청했는데 나름 좋은 영화였다~ 일본영화 특유의 익숙치 않은 화면도 있었지만 전체적으로 보여주는 줄거리와 마지막 여운까지 마음에 들었다.,pos
대회할떄 은근 긴장되는 ㅋㅋㅋ 근데 한국도 나오는데 왜 중국사람처럼보이든지...,pos
30여년이 지났지만 내 최고의 영화!,pos
전편보다 별로임. 완전노잼.끝까지 보는게 벌스는 수준....돈아까움,neg
포주나는 대체 무슨 낮짝으로 얼굴들고다니고 지 결혼했다고 자랑질이지 지 자식들이 포주짓 알면 무슨생각할까^^,neg
"20여년 만에 본 브루스윌리스표 액션의 표본, 흥미로운 장치와 대사들의 향연, let it snow!",pos
별에 별 해석 다 나오네 .. 진심으로 당신이 책상위에 올라섰을 사람이라 생각한다면 이영화를 해석해도 좋다 그게 아니라면 상업성으로 판단해라 감동은 그저 해석을 끄집어 낸다고 오는게 아니다,neg
최고예요,pos
따거가 아니라 추고인걸로 알고 있습니다.. 따거는 형이란 뜻같은데..,neg
재밌어 그시대때에 이러한 영상을 구현했다는거 자체가 대단한듯,pos
그래 미래라고 말했던 2015년이다비록 날라다니는 자동차가 대중화 되진 못했지만이 영화 아직도 재미있다,pos
폴 뉴먼의 눈빛은 가희 천부적이다..,pos
"실베스터 스텔론을 존경하지 않을 수 없는 이유! 2는 마지막 경기씬에서 절정을 이루었다면, 3은 그 전의 과정들부터 절정의 역할을 분담하고 있다! 또한 마지막 장면은 예술작품이다. 실베스터 스텔론은 진정 능력자다!",pos
이건 좀 심했다 이런..,neg
I am your father,pos
성우때문에 망함요..,neg
트레이닝씬의 Going the Distance 음악이 흐르면서 통나무 다시 줍는모습 진짜 명장면이다.....캬~~~믹키아저씨의 스피드 외칠때 에드리안의 이기라고 할때등 명장면이 끝이 읍다 말이 필요없다 이것도 봐라 10번 봐라ㅎㅎ,pos
졸잼ㅋㅋㅋ 2편배경인 2015년에서 봤습니다^^ 날아다니는 차는 개-뿔,pos
진짜 전문성우 씁시다;;,neg
내생에첨으로 관람후기쓴다쓰레기같은영화. 아들새끼 때문에영화보기힘들었고 엄마하고딸도 이해할수없다. 지들이죽는다는데끝까지도덕 차리고있더라 아들.아내.딸로인해 아비가 어떤상황에쳐햇는지 눈똑바로뜨고봐라  내인생최고의 쓰레기영화,neg
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃겨,neg
쓰레기 재미없다. 걍 버려라,neg
그래픽과 내용이 너무 훌륭해서 근래 나온것 으로 착각하는 분들 있는듯 ㅋㅋ1977년에 만든것임 1977년!!!  시대를 뛰어넘은 작품~,pos
여주인공 몸매가 살아있네,pos
재난영화의 정석 of 정석이지 싶다 숨막히는 긴장감에 몰입도 100%,pos
전쟁의 실상을 잘 표현함,pos
쓰레기영화라네 ㅋㅋ,neg
"스릴이 넘치지도, 배꼽 잡게 웃기지도 않지만 끝까지 보게 하는 힘이 있습니다. 할머니의 절제된 연기도 좋았습니다. 영화적 재미 이외에도 사람들이 이 영화를 많이 봐서 화제가 되어야 이 영화를 제작한 의미가 제대로 살 수 있을 텐데... 많이들 보셨으면",pos
일본의 영화수준은 점점 퇴보 하는듯 ..,neg
야만인의 골목대장질.,neg
재밌다.내가 3살이라면...,neg
본격 누워서 찍은 영화뭐 하려고 하면 쓰러져 뒹굼,neg
프로그램이 신선함을 잃은지 오래... 시즌 1이 좋았음..  2때는 별다른 재미가..,neg
인간 세탁소?대단들하다.,neg
인시디어스1을 재밋게 봐서 2가 더재밋다길래 기대하고 봣는데 별로임 지루함 인시디어스1은 8점 2는 6점이 적당하다,neg
외계인은 몰라도지너몰(에이리언)만은 알거같다,pos
"인생에 대해 고민하고 있는 사람이라면, 반드시 맥주  한 캔과 함께 혼자서 이 영화를 볼 것을 추천한다.",pos
보물찾기 어드벤쳐 영화의 정수,pos
쓰레기펑점 보고 볼껄 ㅠㅠ,neg
"스타워즈 시리즈중에 5,6는 정말 재밌음",pos
더럽게 재미없다. 텐션감 제로. 평점에 속아 허비한 시간을 돌려라.,neg
슈퍼악인 3명과 동시에 뉴욕에서 대결하는 장면 최강,pos
후.... 간만에 돌려가면서 영화봄,neg
시대를 앞서간 천재 조지루카스! 요즘 CG가 난무한 SF 영화와 비교할수 없는 캐릭터의 디테일과 웅장한 스케일의 스토리.앞으로 다시 나올 수 없는 전 영화 통틀어  걸작이다.,pos
